Timestamp,UID,Time,Name,Target,Info,State,Version
3/7/2018 16:36:28,Linux-Chrome-026207011847685147,1520462188052,mousedown,td.xdsoft_date.xdsoft_day_of_week4 div,"{""which"":1,""pageX"":738,""pageY"":441}",,A
3/7/2018 16:36:29,Linux-Chrome-026207011847685147,1520462188865,mousedown,div.xdsoft_time,"{""which"":1,""pageX"":867,""pageY"":441}",,A
3/7/2018 16:36:31,Linux-Chrome-026207011847685147,1520462190406,mousedown,button#create-event-button.btn.btn-secondary,"{""which"":1,""pageX"":723,""pageY"":339}",,A
3/7/2018 16:36:33,Linux-Chrome-026207011847685147,1520462192381,mousedown,input#event-name.title.col-md-12,"{""which"":1,""pageX"":601,""pageY"":74}",,A
3/7/2018 16:36:33,Linux-Chrome-026207011847685147,1520462193072,keydown,input#event-name.title.col-md-12,"{""which"":16}",,A
3/7/2018 16:36:34,Linux-Chrome-026207011847685147,1520462193410,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:36:34,Linux-Chrome-026207011847685147,1520462193602,keydown,input#event-name.title.col-md-12,"{""which"":86}",,A
3/7/2018 16:36:34,Linux-Chrome-026207011847685147,1520462193679,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:36:34,Linux-Chrome-026207011847685147,1520462193818,keydown,input#event-name.title.col-md-12,"{""which"":78}",,A
3/7/2018 16:36:34,Linux-Chrome-026207011847685147,1520462193907,keydown,input#event-name.title.col-md-12,"{""which"":84}",,A
3/7/2018 16:36:34,Linux-Chrome-026207011847685147,1520462194123,keydown,input#event-name.title.col-md-12,"{""which"":32}",,A
3/7/2018 16:36:35,Linux-Chrome-026207011847685147,1520462195092,keydown,input#event-name.title.col-md-12,"{""which"":53}",,A
3/7/2018 16:36:36,Linux-Chrome-026207011847685147,1520462195547,keydown,input#event-name.title.col-md-12,"{""which"":9}",,A
3/7/2018 16:36:36,Linux-Chrome-026207011847685147,1520462195889,keydown,input#event-location.col-md-12,"{""which"":16}",,A
3/7/2018 16:36:37,Linux-Chrome-026207011847685147,1520462196493,keydown,input#event-location.col-md-12,"{""which"":69}",,A
3/7/2018 16:36:37,Linux-Chrome-026207011847685147,1520462196772,keydown,input#event-location.col-md-12,"{""which"":86}",,A
3/7/2018 16:36:37,Linux-Chrome-026207011847685147,1520462196899,keydown,input#event-location.col-md-12,"{""which"":69}",,A
3/7/2018 16:36:37,Linux-Chrome-026207011847685147,1520462197041,keydown,input#event-location.col-md-12,"{""which"":78}",,A
3/7/2018 16:36:37,Linux-Chrome-026207011847685147,1520462197178,keydown,input#event-location.col-md-12,"{""which"":84}",,A
3/7/2018 16:36:45,Linux-Chrome-026207011847685147,1520462204564,keydown,input#event-location.col-md-12,"{""which"":32}",,A
3/7/2018 16:36:45,Linux-Chrome-026207011847685147,1520462205061,keydown,input#event-location.col-md-12,"{""which"":53}",,A
3/7/2018 16:36:47,Linux-Chrome-026207011847685147,1520462206468,mousedown,input#event-start-date,"{""which"":1,""pageX"":621,""pageY"":188}",,A
3/7/2018 16:36:48,Linux-Chrome-026207011847685147,1520462207417,mousedown,td.xdsoft_date.xdsoft_day_of_week3 div,"{""which"":1,""pageX"":723,""pageY"":311}",,A
3/7/2018 16:36:49,Linux-Chrome-026207011847685147,1520462208705,mousedown,div.xdsoft_time,"{""which"":1,""pageX"":868,""pageY"":320}",,A
3/7/2018 16:36:50,Linux-Chrome-026207011847685147,1520462209907,mousedown,input#event-end-date,"{""which"":1,""pageX"":725,""pageY"":221}",,A
3/7/2018 16:36:51,Linux-Chrome-026207011847685147,1520462211006,mousedown,td.xdsoft_date.xdsoft_day_of_week5 div,"{""which"":1,""pageX"":793,""pageY"":401}",,A
3/7/2018 16:36:52,Linux-Chrome-026207011847685147,1520462211719,mousedown,div.xdsoft_time,"{""which"":1,""pageX"":856,""pageY"":401}",,A
3/7/2018 16:36:53,Linux-Chrome-026207011847685147,1520462212778,mousedown,select#recurrent-event-type-selector,"{""which"":1,""pageX"":669,""pageY"":245}",,A
3/7/2018 16:36:55,Linux-Chrome-026207011847685147,1520462214795,mousedown,input#recurrent-event-end-date,"{""which"":1,""pageX"":706,""pageY"":267}",,A
